id,sex,observed_on,quality_grade,url,image_url,description,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_county_name,place_state_name,scientific_name,common_name
125084511,m,2022-07-06,research,https://www.inaturalist.org/observations/125084511,https://inaturalist-open-data.s3.amazonaws.com/photos/212093739/medium.jpg,"…male I just photographed in my Shade Garden in Forsyth, Taney County MO feeding on bee balm, *Monarda* sp. 

It has been here I first saw it at 2:40 pm July 6, 2022 and is still here as I write this at 4:27 PM [July 6]. All the while the official Temp for Forsyth has been 100° F or near that. 

Tom Riley","Honeysuckle Ct, Forsyth, MO, US",36.70122,-93.11862217,13,,,,13,,,FALSE,,,Taney,Missouri,Speyeria diana,Diana Fritillary
125436043,m,2022-07-09,research,https://www.inaturalist.org/observations/125436043,https://static.inaturalist.org/photos/212721056/medium.jpeg,,"Montgomery County, US-VA, US",37.282287,-80.473971,,,,,,,,FALSE,gps,gps,Montgomery,Virginia,Speyeria diana,Diana Fritillary
125656118,f,2022-07-10,research,https://www.inaturalist.org/observations/125656118,https://static.inaturalist.org/photos/213111729/medium.jpg,Female Diana fritillary,"Roland, AR, US",34.835105,-92.536995,9,,,,9,,,FALSE,,,Pulaski,Arkansas,Speyeria diana,Diana Fritillary
125705233,m,2022-06-28,research,https://www.inaturalist.org/observations/125705233,https://inaturalist-open-data.s3.amazonaws.com/photos/213197933/medium.jpeg,,"Haywood County, NC, USA",35.62905164,-83.1036837,2180,,,,2180,,,FALSE,,,Haywood,North Carolina,Speyeria diana,Diana Fritillary
126391063,m,2022-06-18,research,https://www.inaturalist.org/observations/126391063,https://inaturalist-open-data.s3.amazonaws.com/photos/214444536/medium.jpeg,,"Skiatook, OK 74070, USA",36.42507584,-96.14115659,6,,,,6,,,FALSE,gps,gps,Osage,Oklahoma,Speyeria diana,Diana Fritillary
126424116,m,2022-07-14,research,https://www.inaturalist.org/observations/126424116,https://static.inaturalist.org/photos/214506239/medium.jpg,,"Mt Tabor Rd, Blacksburg, VA, US",37.307495,-80.304145,,,,,,,,FALSE,,,Montgomery,Virginia,Speyeria diana,Diana Fritillary
126499775,m,2022-07-16,research,https://www.inaturalist.org/observations/126499775,https://static.inaturalist.org/photos/214641030/medium.jpg,,"Pisgah National Forest, Pisgah Forest, NC, US",35.28478834,-82.71983333,20,,,,20,,,FALSE,,,Transylvania,North Carolina,Speyeria diana,Diana Fritillary
127024054,m,2022-07-11,research,https://www.inaturalist.org/observations/127024054,https://inaturalist-open-data.s3.amazonaws.com/photos/215597156/medium.jpg,I saw these frequently at camp creek state forest.  I believe I saw at least one female too but didn’t get a photo. They seem to fly extra fast for a butterfly.,"Camp Creek State Park and Forest, Odd, WV, US",37.54070559,-81.15381677,8069,,,,8069,,,FALSE,,,Mercer,West Virginia,Speyeria diana,Diana Fritillary
127112326,m,2022-07-20,research,https://www.inaturalist.org/observations/127112326,https://inaturalist-open-data.s3.amazonaws.com/photos/215758367/medium.jpeg,,Pembroke,37.37582016,-80.52413177,11,,,,11,,,FALSE,,,Giles,Virginia,Speyeria diana,Diana Fritillary
127117453,m,2022-07-14,research,https://www.inaturalist.org/observations/127117453,https://inaturalist-open-data.s3.amazonaws.com/photos/215767513/medium.jpeg,,"Goldbond, VA 24150, USA",37.4252281,-80.5605661,,,,,,,,FALSE,gps,gps,Giles,Virginia,Speyeria diana,Diana Fritillary
127211847,m,2022-07-16,research,https://www.inaturalist.org/observations/127211847,https://static.inaturalist.org/photos/215942226/medium.jpg,,"Mt Tabor Rd, Blacksburg, VA, US",37.30754667,-80.30393833,4,,,,4,,,FALSE,,,Montgomery,Virginia,Speyeria diana,Diana Fritillary
127501836,m,2022-07-22,research,https://www.inaturalist.org/observations/127501836,https://inaturalist-open-data.s3.amazonaws.com/photos/219761573/medium.jpg,,"North Carolina, US",35.24245947,-83.06878076,62,,,,28706,obscured,,TRUE,,,Jackson,North Carolina,Speyeria diana,Diana Fritillary
127876221,m,2022-07-24,research,https://www.inaturalist.org/observations/127876221,https://inaturalist-open-data.s3.amazonaws.com/photos/217136226/medium.jpeg,,"Craig Creek Rock Hollow Montgomery County, VA, USA",37.33200992,-80.34572242,562,,,,562,,,FALSE,,,Montgomery,Virginia,Speyeria diana,Diana Fritillary
128122209,f,2022-07-26,research,https://www.inaturalist.org/observations/128122209,https://inaturalist-open-data.s3.amazonaws.com/photos/217598231/medium.jpeg,,"Vonore, TN 37885, USA",35.507585,-83.9541493,,,,,,,,FALSE,gps,gps,Blount,Tennessee,Speyeria diana,Diana Fritillary
128630606,m,2022-07-30,research,https://www.inaturalist.org/observations/128630606,https://static.inaturalist.org/photos/218506184/medium.jpg,,"Nunehi Way, Maggie Valley, NC, US",35.52937167,-83.1517945,5,,,,5,,,FALSE,,,Haywood,North Carolina,Speyeria diana,Diana Fritillary
129035653,m,2022-06-13,research,https://www.inaturalist.org/observations/129035653,https://inaturalist-open-data.s3.amazonaws.com/photos/219233738/medium.jpg,,"Rabun County, GA, USA",34.874434,-83.57532,,,,,,,,FALSE,,,Rabun,Georgia,Speyeria diana,Diana Fritillary
129447584,m,2022-08-04,research,https://www.inaturalist.org/observations/129447584,https://static.inaturalist.org/photos/219983075/medium.jpg,,"George Washington & Jefferson National Forests, Newport, VA, US",37.37520354,-80.5216838,22,,,,22,,,FALSE,,,Giles,Virginia,Speyeria diana,Diana Fritillary
129467206,f,2014-09-25,research,https://www.inaturalist.org/observations/129467206,https://inaturalist-open-data.s3.amazonaws.com/photos/219989044/medium.jpg,,"Great Smoky Mountains National Park, United States",35.6130503,-83.5531537,96515,,,,96515,,,FALSE,,,Sevier,Tennessee,Speyeria diana,Diana Fritillary
129509286,m,2022-08-03,research,https://www.inaturalist.org/observations/129509286,https://static.inaturalist.org/photos/220098410/medium.jpg,,"Pisgah National Forest, Newland, NC, US",36.06896513,-82.02381531,702,,,,702,,,FALSE,,,Avery,North Carolina,Speyeria diana,Diana Fritillary
129574289,m,2022-08-05,research,https://www.inaturalist.org/observations/129574289,https://inaturalist-open-data.s3.amazonaws.com/photos/220217069/medium.jpeg,"Diana Fritillary, male.",10768 Loop Road,35.26891578,-85.17114468,165,,,,165,,,FALSE,gps,gps,Hamilton,Tennessee,Speyeria diana,Diana Fritillary
129723364,m,2022-08-06,research,https://www.inaturalist.org/observations/129723364,https://inaturalist-open-data.s3.amazonaws.com/photos/220491761/medium.jpg,,"Conway, AR, US",34.98449667,-92.35878833,3,,,,3,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
130169934,f,2022-08-08,research,https://www.inaturalist.org/observations/130169934,https://inaturalist-open-data.s3.amazonaws.com/photos/221326322/medium.jpg,,"Cherokee County, OK, USA",35.90157442,-95.23739108,122,,,,122,,,FALSE,,,Cherokee,Oklahoma,Speyeria diana,Diana Fritillary
130319520,f,2022-08-10,research,https://www.inaturalist.org/observations/130319520,https://static.inaturalist.org/photos/221608017/medium.jpg,,"Pisgah National Forest, Newland, NC, US",35.88298168,-81.90429306,2883,,,,2883,,,FALSE,,,Burke,North Carolina,Speyeria diana,Diana Fritillary
130418281,m,2022-07-18,research,https://www.inaturalist.org/observations/130418281,https://inaturalist-open-data.s3.amazonaws.com/photos/221790461/medium.jpg,,"Holston Mountain, Tennessee 37643, USA",36.433333,-82.133333,1745,,,,1745,,,FALSE,,,Carter,Tennessee,Speyeria diana,Diana Fritillary
130429725,m,2022-08-11,research,https://www.inaturalist.org/observations/130429725,https://inaturalist-open-data.s3.amazonaws.com/photos/221812032/medium.jpg,,"55th Ave N, Gruetli Laager, TN, US",35.38343084,-85.60923798,2836,,,,2836,,,FALSE,,,Grundy,Tennessee,Speyeria diana,Diana Fritillary
130526287,m,2022-08-12,research,https://www.inaturalist.org/observations/130526287,https://inaturalist-open-data.s3.amazonaws.com/photos/221990715/medium.jpeg,,"Transylvania County, NC, USA",35.35359222,-82.76907055,31,,,,31,,,FALSE,,,Transylvania,North Carolina,Speyeria diana,Diana Fritillary
130526668,f,2022-08-12,research,https://www.inaturalist.org/observations/130526668,https://inaturalist-open-data.s3.amazonaws.com/photos/221991396/medium.jpeg,,"Transylvania County, NC, USA",35.35695777,-82.77041382,244,,,,244,,,FALSE,,,Transylvania,North Carolina,Speyeria diana,Diana Fritillary
130526872,m,2022-08-12,research,https://www.inaturalist.org/observations/130526872,https://inaturalist-open-data.s3.amazonaws.com/photos/221991825/medium.jpeg,,"Transylvania County, NC, USA",35.35383748,-82.77528638,122,,,,122,,,FALSE,,,Transylvania,North Carolina,Speyeria diana,Diana Fritillary
130627647,m,2022-08-13,research,https://www.inaturalist.org/observations/130627647,https://inaturalist-open-data.s3.amazonaws.com/photos/222180056/medium.jpg,,"Arnold Rd, Asheville, NC, US",35.59024667,-82.48038667,4,,,,4,,,FALSE,,,Buncombe,North Carolina,Speyeria diana,Diana Fritillary
130645858,m,2022-08-13,research,https://www.inaturalist.org/observations/130645858,https://inaturalist-open-data.s3.amazonaws.com/photos/222212164/medium.jpg,,"Fern Hill Rd, Pikeville, TN, US",35.54951333,-85.31271333,4,,,,4,,,FALSE,,,Bledsoe,Tennessee,Speyeria diana,Diana Fritillary
130968821,m,2006-06-11,research,https://www.inaturalist.org/observations/130968821,https://inaturalist-open-data.s3.amazonaws.com/photos/222806301/medium.jpg,Photo and data from Tracy Richter,"S Michigan Ave, Springfield, MO, US",37.10975327,-93.30177387,232,,,,232,,,FALSE,,,Greene,Missouri,Speyeria diana,Diana Fritillary
130993316,m,2022-08-15,research,https://www.inaturalist.org/observations/130993316,https://inaturalist-open-data.s3.amazonaws.com/photos/222851323/medium.jpg,,"Candler, NC 28715, USA",35.5360973,-82.6927363,2541,,,,2541,,,FALSE,,,Buncombe,North Carolina,Speyeria diana,Diana Fritillary
131113933,m,2022-08-16,research,https://www.inaturalist.org/observations/131113933,https://static.inaturalist.org/photos/223075920/medium.jpeg,,"Linefork, KY 41833, USA",37.02621297,-82.90884497,,,,,,,,FALSE,gps,gps,Letcher,Kentucky,Speyeria diana,Diana Fritillary
131116980,m,2022-08-16,research,https://www.inaturalist.org/observations/131116980,https://static.inaturalist.org/photos/223081470/medium.jpeg,,"Letcher County, US-KY, US",37.017757,-82.93383197,,,,,,,,FALSE,gps,gps,Letcher,Kentucky,Speyeria diana,Diana Fritillary
131352499,f,2015-08-31,research,https://www.inaturalist.org/observations/131352499,https://inaturalist-open-data.s3.amazonaws.com/photos/223517908/medium.jpg,,"Gilmer County, GA, USA",34.76965107,-84.43292746,194,,,,194,,,FALSE,,,Gilmer,Georgia,Speyeria diana,Diana Fritillary
131353113,m,2012-06-01,research,https://www.inaturalist.org/observations/131353113,https://inaturalist-open-data.s3.amazonaws.com/photos/223519173/medium.jpg,,"Gilmer County, GA, USA",34.76633723,-84.43601737,194,,,,194,,,FALSE,,,Gilmer,Georgia,Speyeria diana,Diana Fritillary
131596246,m,2022-08-20,research,https://www.inaturalist.org/observations/131596246,https://static.inaturalist.org/photos/223970014/medium.jpg,,"Cherokee National Forest, Erwin, TN, US",36.02119717,-82.51622833,5,,,,5,,,FALSE,,,Unicoi,Tennessee,Speyeria diana,Diana Fritillary
131831181,m,2022-08-20,research,https://www.inaturalist.org/observations/131831181,https://inaturalist-open-data.s3.amazonaws.com/photos/224406496/medium.jpg,,"Great Smoky Mountains National Park, Almond, NC, US",35.460505,-83.81098833,5,,,,5,,,FALSE,,,Swain,North Carolina,Speyeria diana,Diana Fritillary
131943495,f,2022-08-22,research,https://www.inaturalist.org/observations/131943495,https://inaturalist-open-data.s3.amazonaws.com/photos/224614810/medium.jpeg,,"Madison County, NC, USA",35.90725365,-82.79073306,31,,,,31,,,FALSE,,,Madison,North Carolina,Speyeria diana,Diana Fritillary
132049240,f,2022-08-23,research,https://www.inaturalist.org/observations/132049240,https://inaturalist-open-data.s3.amazonaws.com/photos/224813350/medium.jpeg,Our local second brood has just started emerging. Two females and one male were observed today.,"Fentress County, TN, USA",36.479344,-84.858287,,,,,,,,FALSE,,,Fentress,Tennessee,Speyeria diana,Diana Fritillary
132269439,f,2022-08-24,research,https://www.inaturalist.org/observations/132269439,https://inaturalist-open-data.s3.amazonaws.com/photos/225222725/medium.jpeg,Big South Fork National River and Recreation Area. Sandy shoreline of the Cumberland River.,"Scott County, TN, USA",36.477905,-84.668503,,,,,,,,FALSE,,,Scott,Tennessee,Speyeria diana,Diana Fritillary
132323650,f,2022-08-25,research,https://www.inaturalist.org/observations/132323650,https://inaturalist-open-data.s3.amazonaws.com/photos/225322108/medium.jpg,,"Nantahala National Forest, Hayesville, NC, US",35.0845945,-83.61468,,,,,,,,FALSE,,,Clay,North Carolina,Speyeria diana,Diana Fritillary
132350864,f,2022-08-25,research,https://www.inaturalist.org/observations/132350864,https://inaturalist-open-data.s3.amazonaws.com/photos/225373442/medium.jpeg,Female Diana on ironweed,"Crossville, TN 38571, USA",36.07283017,-84.90301128,29,,,,29,,,FALSE,gps,gps,Cumberland,Tennessee,Speyeria diana,Diana Fritillary
132358016,f,2022-08-25,research,https://www.inaturalist.org/observations/132358016,https://inaturalist-open-data.s3.amazonaws.com/photos/225386771/medium.jpg,,"Fern Hill Rd, Pikeville, TN, US",35.54955,-85.31268333,4,,,,4,,,FALSE,,,Bledsoe,Tennessee,Speyeria diana,Diana Fritillary
132428380,f,2022-08-26,research,https://www.inaturalist.org/observations/132428380,https://inaturalist-open-data.s3.amazonaws.com/photos/225504249/medium.jpeg,,"Fentress County, TN, USA",36.477164,-84.854937,,,,,,,,FALSE,,,Fentress,Tennessee,Speyeria diana,Diana Fritillary
132553376,m,2022-08-27,research,https://www.inaturalist.org/observations/132553376,https://static.inaturalist.org/photos/225720010/medium.jpg,Male,"Blaine Smith Rd, Soddy Daisy, TN, US",35.40545111,-85.19866465,5,,,,5,,,FALSE,,,Bledsoe,Tennessee,Speyeria diana,Diana Fritillary
132568337,f,2022-08-27,research,https://www.inaturalist.org/observations/132568337,https://static.inaturalist.org/photos/225748488/medium.jpeg,,"Georgia, US",34.63474029,-83.70603294,,,,,28790,obscured,,TRUE,gps,gps,White,Georgia,Speyeria diana,Diana Fritillary
132568523,m,2022-08-27,research,https://www.inaturalist.org/observations/132568523,https://static.inaturalist.org/photos/225748930/medium.jpeg,,"Georgia, US",34.76377853,-83.61610267,,,,,28790,obscured,,TRUE,gps,gps,White,Georgia,Speyeria diana,Diana Fritillary
132598237,f,2022-08-27,research,https://www.inaturalist.org/observations/132598237,https://inaturalist-open-data.s3.amazonaws.com/photos/225803571/medium.jpeg,,"Newport, VA 24128, USA",37.28095289,-80.46960276,48,,,,48,,,FALSE,gps,gps,Montgomery,Virginia,Speyeria diana,Diana Fritillary
132685661,f,2022-08-28,research,https://www.inaturalist.org/observations/132685661,https://inaturalist-open-data.s3.amazonaws.com/photos/225921456/medium.jpeg,,"Montgomery County, VA, USA",37.28498363,-80.46525516,4,,,,4,,,FALSE,,,Montgomery,Virginia,Speyeria diana,Diana Fritillary
132711801,f,2022-08-28,research,https://www.inaturalist.org/observations/132711801,https://inaturalist-open-data.s3.amazonaws.com/photos/225975130/medium.jpg,"Female form of the Diana fritillary, males and females have different coloration (dimorphism)","Cardinal Dr, Gatlinburg, TN, US",35.73750333,-83.452605,12,,,,12,,,FALSE,,,Sevier,Tennessee,Speyeria diana,Diana Fritillary
132728135,f,2022-08-28,research,https://www.inaturalist.org/observations/132728135,https://inaturalist-open-data.s3.amazonaws.com/photos/226007244/medium.jpg,,"South Pittsburg, TN, US",35.15939852,-85.70741238,2909,,,,2909,,,FALSE,,,Marion,Tennessee,Speyeria diana,Diana Fritillary
133017471,f,2022-08-30,research,https://www.inaturalist.org/observations/133017471,https://static.inaturalist.org/photos/226511104/medium.jpg,,"Pisgah National Forest, Horse Shoe, NC, US",35.41533333,-82.64914667,5,,,,5,,,FALSE,,,Henderson,North Carolina,Speyeria diana,Diana Fritillary
133227489,f,2022-08-30,research,https://www.inaturalist.org/observations/133227489,https://static.inaturalist.org/photos/226898800/medium.jpg,,"Pisgah National Forest, Balsam Grove, NC, US",35.290455,-82.87107167,14,,,,14,,,FALSE,,,Transylvania,North Carolina,Speyeria diana,Diana Fritillary
133376498,f,2022-09-02,research,https://www.inaturalist.org/observations/133376498,https://inaturalist-open-data.s3.amazonaws.com/photos/227175973/medium.jpeg,,"Fentress County, TN, USA",36.473945,-84.766716,,,,,,,,FALSE,,,Fentress,Tennessee,Speyeria diana,Diana Fritillary
133517405,f,2022-09-02,research,https://www.inaturalist.org/observations/133517405,https://inaturalist-open-data.s3.amazonaws.com/photos/227434251/medium.jpeg,,"Elizabethton, TN 37643, USA",36.27985797,-82.22477397,,,,,,,,FALSE,gps,gps,Carter,Tennessee,Speyeria diana,Diana Fritillary
133528829,m,2022-07-12,research,https://www.inaturalist.org/observations/133528829,https://inaturalist-open-data.s3.amazonaws.com/photos/227456040/medium.jpg,Observed in the Cohutta Wilderness,"Gilmer County, GA, USA",34.84120167,-84.60581333,,,,,,,,FALSE,,,Gilmer,Georgia,Speyeria diana,Diana Fritillary
133567439,m,2022-06-18,research,https://www.inaturalist.org/observations/133567439,https://inaturalist-open-data.s3.amazonaws.com/photos/227531600/medium.jpeg,,"Cashiers, NC 28717, USA",35.08445491,-83.07778113,185,,,,185,,,FALSE,gps,gps,Jackson,North Carolina,Speyeria diana,Diana Fritillary
133702523,f,2022-09-04,research,https://www.inaturalist.org/observations/133702523,https://inaturalist-open-data.s3.amazonaws.com/photos/227779493/medium.jpeg,,"Madison County, NC, USA",35.93790333,-82.89036833,,,,,,,,FALSE,,,Madison,North Carolina,Speyeria diana,Diana Fritillary
133957149,f,2022-09-05,research,https://www.inaturalist.org/observations/133957149,https://inaturalist-open-data.s3.amazonaws.com/photos/228247627/medium.jpeg,,"Hot Springs Village, AR, USA",34.63841755,-92.84212652,37,,,,37,,,FALSE,,,Saline,Arkansas,Speyeria diana,Diana Fritillary
134204963,f,2022-09-03,research,https://www.inaturalist.org/observations/134204963,https://static.inaturalist.org/photos/228714824/medium.jpeg,0540e,"Sevier, Great Smoky Mountains National Park, Tennessee, United States",35.68831497,-83.53847667,,,,,,,,FALSE,,,Sevier,Tennessee,Speyeria diana,Diana Fritillary
